,ADX_14,APO,Aroon Down_25,Aroon Up_25,CCI_20,CMO_14,DEMA_10,DEMA_100,DEMA_20,DEMA_50,EMA_10,EMA_100,EMA_20,EMA_50,FAMA,KAMA_10,KAMA_100,KAMA_20,KAMA_50,MACD,MACD_Hist,MACD_Signal,MAMA,MOM_14,OBV,PPO,ROC_14,RSI_14,Real Lower Band_10,Real Lower Band_100,Real Lower Band_20,Real Lower Band_50,Real Middle Band_10,Real Middle Band_100,Real Middle Band_20,Real Middle Band_50,Real Upper Band_10,Real Upper Band_100,Real Upper Band_20,Real Upper Band_50,SMA_10,SMA_100,SMA_20,SMA_50,SlowD,SlowK,TEMA_10,TEMA_100,TEMA_20,TEMA_50,TRIMA_10,TRIMA_100,TRIMA_20,TRIMA_50,WILLR_14,WMA_10,WMA_100,WMA_20,WMA_50,adjusted_close,close,dividend_amount,high,low,open,split_coefficient,volume
2001-02-02,14.5848,-0.4390,96.0000,68.0000,-164.5532,-24.1755,41.9200,54.5288,44.2906,43.6877,45.6232,63.6574,48.3274,55.4171,41.3964,49.8267,75.0960,54.3387,60.2817,-3.2607,-1.0332,-2.2276,64.6725,-9.3955,25934050.0000,-0.8852,-19.5768,37.9122,34.8994,22.5616,37.4592,35.6370,47.8718,74.0936,48.4035,51.6469,60.8443,125.6256,59.3479,67.6568,47.8718,74.0936,48.4035,51.6469,17.6364,15.3571,39.6867,42.4420,43.9731,41.2483,47.8754,71.7928,50.8671,52.8709,-89.1380,44.8652,61.2758,47.8659,50.5699,38.5976749327,46.75,0.0,48.25,46.0,47.25,1.0,13539800
2001-02-05,15.9200,-1.2189,100.0000,64.0000,-170.7204,-28.5422,39.3319,53.6156,42.3948,42.6360,43.8294,63.1050,47.1303,54.6462,41.5114,47.7338,74.4025,53.8624,59.9952,-3.8643,-1.3094,-2.5549,64.3833,-12.2357,15625250.0000,-2.5017,-25.4946,35.7289,32.1325,21.5609,35.7415,34.7403,45.9259,73.5496,47.9362,51.3548,59.7193,125.5383,60.1310,67.9693,45.9259,73.5496,47.9362,51.3548,16.3748,15.9912,36.8548,41.4145,41.4754,40.0225,46.0470,70.9068,50.5935,52.6488,-94.2560,42.6626,60.5166,46.6615,49.9468,35.757546552600004,43.31,0.0,47.5,41.38,45.56,1.0,10308800
2001-02-06,17.1598,-1.8851,96.0000,60.0000,-142.9931,-25.0039,37.9098,52.7820,41.0178,41.7542,42.5975,62.5891,46.1706,53.9563,41.6244,44.9948,73.7299,53.4450,59.7741,-4.1897,-1.3078,-2.8819,64.1100,-15.0675,24675950.0000,-3.9399,-28.9086,37.4980,32.9929,20.6451,34.4049,34.0579,43.5580,72.9954,47.4797,51.1299,54.1231,125.3458,60.5545,68.2019,43.5580,72.9954,47.4797,51.1299,15.8416,16.1764,35.7274,40.5111,39.8085,39.0589,44.0448,70.0320,50.0128,52.3875,-89.5833,41.0495,59.7939,45.6251,49.3860,37.053767935399996,44.88,0.0,46.5,43.31,43.31,1.0,9050700
2001-02-07,18.8744,-3.0171,100.0000,56.0000,-169.9834,-32.9199,35.2236,51.7725,38.9187,40.5362,40.6513,61.9813,44.8109,53.0911,41.7352,42.0044,72.8602,52.8335,59.3454,-4.8085,-1.5413,-3.2672,63.7879,-23.6787,4492150.0000,-6.4146,-42.6088,33.5401,30.2052,19.5745,32.3604,32.8307,41.6797,72.3591,46.9587,50.7295,53.1542,125.1437,61.5570,68.6282,41.6797,72.3591,46.9587,50.7295,15.5491,14.4797,32.8326,39.3510,37.1554,37.6077,42.0545,69.1667,49.1290,52.1028,-95.7083,38.9287,58.9800,44.1407,48.6316,31.8936509658,38.63,0.0,43.63,37.0,43.38,1.0,20183800
2001-02-08,20.6685,-5.1410,100.0000,52.0000,-164.7642,-36.8696,32.3765,50.6835,36.6213,39.1803,38.5427,61.3292,43.3102,52.1484,41.8437,39.1536,71.8737,51.4200,58.9606,-5.4651,-1.7584,-3.7068,63.4405,-26.5189,-20435050.0000,-11.0515,-47.7195,31.5652,26.7606,18.4387,29.5248,31.5735,39.9203,71.6746,46.0815,50.4116,53.0800,124.9105,62.6382,69.2497,39.9203,71.6746,46.0815,50.4116,14.5031,12.8533,29.8160,38.0796,34.3053,35.9695,39.9646,68.3122,48.0092,51.7960,-98.2955,36.6330,58.1225,42.4354,47.7816,29.0535225857,35.19,0.0,40.31,34.5,39.0,1.0,24927200
2001-02-09,22.3343,-5.9239,96.0000,48.0000,-130.8207,-30.1293,31.1276,49.7197,35.0930,38.0914,37.2392,60.7360,42.1734,51.3337,41.9501,37.9870,70.8957,50.0954,58.6845,-5.7322,-1.6204,-4.1119,63.1199,-23.8439,17327850.0000,-12.9647,-43.1818,34.9354,25.1655,17.5082,27.5188,30.6989,38.3929,70.9530,45.1552,50.1768,51.6203,124.3978,62.7915,69.6547,38.3929,70.9530,45.1552,50.1768,14.2699,15.4767,29.0774,37.0021,32.6433,34.7430,37.9075,67.4738,46.7501,51.4410,-91.3538,35.0790,57.3245,41.0347,47.0350,31.3735111752,38.0,0.0,39.39,35.25,37.97,1.0,37762900
2001-02-12,24.0313,-6.2537,100.0000,44.0000,-112.0999,-27.4120,30.6082,48.8231,33.9774,37.1476,36.3423,60.1731,41.2337,50.5876,42.0544,36.8185,69.9146,49.1517,58.4623,-5.8017,-1.3519,-4.4498,62.8117,-28.4261,33615050.0000,-13.9506,-46.8053,36.2940,25.3285,16.7139,25.9321,30.0354,36.6748,70.2036,44.3708,49.9973,48.0211,123.6933,62.8095,69.9592,36.6748,70.2036,44.3708,49.9973,17.8043,25.0830,29.2395,36.0303,31.6019,33.7407,36.0036,66.6555,45.3644,51.0483,-82.9394,33.9724,56.5592,39.8110,46.3342,32.3064603233,39.13,0.0,39.75,33.5,37.13,1.0,16287200
2001-02-13,24.8661,-6.9358,96.0000,40.0000,-81.2647,-26.0077,30.4694,47.9733,33.1329,36.3045,35.6926,59.6304,40.4275,49.8888,42.1567,36.0933,68.8083,48.3286,58.2595,-5.7532,-1.0427,-4.7105,62.5113,-17.9077,45867150.0000,-15.6378,-35.3372,36.9962,26.5311,16.1810,24.5842,29.4582,35.1524,69.3663,43.6096,49.8373,43.7737,122.5517,62.6350,70.2164,35.1524,69.3663,43.6096,49.8373,28.1128,43.7788,29.7677,35.1327,30.9489,32.8926,34.4145,65.8599,43.8268,50.6291,-77.3923,33.2622,55.8179,38.7060,45.6586,32.768806803800004,39.69,0.0,43.06,38.5,39.88,1.0,12252100
2001-02-14,25.7000,-7.7227,92.0000,36.0000,-69.8175,-19.8114,31.1185,47.2298,32.8037,35.6757,35.5273,59.1384,39.8900,49.2964,42.2571,35.9722,67.8768,47.4599,58.0502,-5.4889,-0.6227,-4.8662,62.2340,-11.8641,56037650.0000,-17.5857,-25.4336,40.0943,28.0820,15.6817,23.7677,28.8809,34.2029,68.5872,42.7427,49.6423,40.3238,121.4927,61.7177,70.4037,34.2029,68.5872,42.7427,49.6423,44.5856,64.8951,31.2107,34.3970,31.0163,32.3626,33.2865,65.0903,42.2028,50.1900,-68.4806,33.1951,55.1331,37.8654,45.0682,34.7833164687,42.13,0.0,42.88,37.94,40.0,1.0,10170500
2001-02-15,25.3849,-8.4276,88.0000,32.0000,-35.3596,-12.7860,32.4575,46.6035,32.9821,35.2761,35.8228,58.7030,39.6293,48.8202,42.3557,35.9846,66.9290,46.7139,57.8525,-5.0303,-0.1313,-4.8990,61.9832,-9.4946,70730850.0000,-19.2780,-20.3540,43.6070,28.2693,15.5610,23.6562,28.3807,34.0741,67.7418,41.8217,49.4296,39.8789,119.9226,59.9873,70.4786,34.0741,67.7418,41.8217,49.4296,61.8566,76.8960,33.3866,33.8377,31.7621,32.1665,32.8412,64.3432,40.6384,49.7398,-57.9985,33.7315,54.5106,37.3331,44.5785,37.1528421812,45.0,0.0,48.0,43.75,43.88,1.0,14693200
